,id,type,volume,source
2018-07-01,1336370915,M,1,P
2018-07-01,65479,M,1,L
2018-07-01,1336295021,M,2,P
2018-07-01,65503,M,2,L
2018-07-01,1336247212,M,1,P
2018-07-01,1336200385,M,7,P
2018-07-01,65445,M,1,L
2018-07-01,1336198423,M,1,P
2018-07-01,1336147263,M,3,P
2018-07-01,65557,M,1,L
2018-07-01,1336133735,M,3,P
2018-07-01,65662,M,1,L
2018-07-01,1336109438,M,2,P
2018-07-01,1336107424,M,1,P
2018-07-01,1336106012,M,1,P
2018-07-01,1336160241,M,1,P
2018-07-01,64728,M,2,L
2018-07-01,68173,M,2,L
2018-07-01,1285672592,M,5,P
2018-07-01,1235369307,M,2,P
2018-07-01,1235368564,M,4,P
2018-07-01,58844,M,2,L
2018-07-01,1235364423,M,1,P
2018-07-01,1235332925,M,2,P
2018-07-01,1235281056,M,4,P
2018-07-01,58933,M,1,L
2018-07-01,1235255290,M,4,P
2018-07-01,1235248477,M,3,P
2018-07-01,1235134370,M,1,P
2018-07-01,59097,M,2,L
2018-07-01,59249,M,1,L
2018-07-01,1225284276,M,2,P
2018-07-01,59283,M,1,L
2018-07-01,1225268972,M,1,P
2018-07-01,1235372111,M,1,P
2018-07-01,58808,M,1,L
2018-07-01,1235389669,M,3,P
2018-07-01,1235458696,M,3,P
2018-07-01,1245297571,M,2,P
2018-07-01,1245291780,M,2,P
2018-07-01,1245291038,M,3,P
2018-07-01,58348,M,2,L
2018-07-01,1245286681,M,1,P
2018-07-01,1245284892,M,1,P
2018-07-01,1245280510,M,1,P
2018-07-01,1225245640,M,1,P
2018-07-01,1245268838,M,1,P
2018-07-01,58582,M,1,L
2018-07-01,1245247717,M,1,P
2018-07-01,1245241983,M,1,P
2018-07-01,1245226117,M,2,P
2018-07-01,1245222736,M,1,P
2018-07-01,58672,M,2,L
2018-07-01,1245209717,M,1,P
2018-07-01,1245249689,M,1,P
2018-07-01,58273,M,3,L
2018-07-01,1225230030,M,1,P
2018-07-01,1225128895,M,3,P
2018-07-01,1215907993,M,1,P
2018-07-01,1215904248,M,2,P
2018-07-01,1215329529,M,1,P
2018-07-01,60609,M,1,L
2018-07-01,1215226824,M,1,P
2018-07-01,1215226337,M,1,P
2018-07-01,1215224126,M,1,P
2018-07-01,60633,M,2,L
2018-07-01,1215183934,M,1,P
2018-07-01,1215165279,M,1,P
2018-07-01,1215148168,M,3,P
2018-07-01,1215146378,M,4,P
2018-07-01,60904,M,1,L
2018-07-01,60909,M,3,L
2018-07-01,1215132550,M,3,P
2018-07-01,1215911052,M,1,P
2018-07-01,1215915558,M,1,P
2018-07-01,1215918420,M,2,P
2018-07-01,1215924840,M,1,P
2018-07-01,59405,M,2,L
2018-07-01,1225095599,M,1,P
2018-07-01,1225082761,M,1,P
2018-07-01,1225073661,M,1,P
2018-07-01,60016,M,1,L
2018-07-01,1225031354,M,2,P
2018-07-01,60131,M,1,L
2018-07-01,59309,M,1,L
2018-07-01,1225029143,M,2,P
2018-07-01,1225001027,M,1,P
2018-07-01,60338,M,3,L
2018-07-01,1215981832,M,1,P
2018-07-01,1215936158,M,1,P
2018-07-01,60372,M,1,L
2018-07-01,1215930268,M,1,P
2018-07-01,1215925052,M,1,P
2018-07-01,60191,M,1,L
2018-07-01,1285673012,M,2,P
2018-07-01,1245336759,M,3,P
2018-07-01,1245393545,M,2,P
2018-07-01,1275643314,M,2,P
2018-07-01,1275640294,M,3,P
2018-07-01,68707,M,3,L
2018-07-01,1275631566,M,7,P
2018-07-01,1275630147,M,1,P
2018-07-01,1275551913,M,3,P
2018-07-01,68722,M,1,L
2018-07-01,1275540106,M,2,P
2018-07-01,1275538985,M,1,P
2018-07-01,73325,M,1,L
2018-07-01,1275516171,M,1,P
2018-07-01,56277,M,1,L
2018-07-01,1265786552,M,1,P
2018-07-01,1265743017,M,2,P
2018-07-01,1265721609,M,1,P
2018-07-01,1275645053,M,2,P
2018-07-01,68702,M,2,L
2018-07-01,1275648933,M,1,P
2018-07-01,1275702417,M,4,P
2018-07-01,68292,M,2,L
2018-07-01,68341,M,1,L
2018-07-01,1285639609,M,1,P
2018-07-01,68504,M,2,L
2018-07-01,1285613208,M,2,P
2018-07-01,1285605915,M,2,P
2018-07-01,1285602532,M,1,P
2018-07-01,1265678015,M,3,P
2018-07-01,1275832537,M,3,P
2018-07-01,68575,M,5,L
2018-07-01,68579,M,5,L
2018-07-01,1275758377,M,2,P
2018-07-01,1275755670,M,1,P
2018-07-01,68639,M,4,L
2018-07-01,1275738486,M,4,P
2018-07-01,1275708463,M,1,P
2018-07-01,1275783565,M,1,P
2018-07-01,1245339001,M,1,P
2018-07-01,1265672018,M,1,P
2018-07-01,1265619878,M,1,P
2018-07-01,1255381653,M,2,P
2018-07-01,1255374641,M,1,P
2018-07-01,1255358685,M,2,P
2018-07-01,57560,M,1,L
2018-07-01,1255335758,M,1,P
2018-07-01,57616,M,1,L
2018-07-01,1255312609,M,2,P
2018-07-01,1255308946,M,5,P
2018-07-01,1245495597,M,1,P
2018-07-01,1245493733,M,1,P
2018-07-01,57965,M,2,L
2018-07-01,1245473693,M,2,P
2018-07-01,1245472042,M,3,P
2018-07-01,58088,M,2,L
2018-07-01,1245425503,M,1,P
2018-07-01,1255383337,M,1,P
2018-07-01,1255384616,M,2,P
2018-07-01,1255397477,M,2,P
2018-07-01,1255442737,M,2,P
2018-07-01,1265566772,M,1,P
2018-07-01,1265552657,M,3,P
2018-07-01,1265513238,M,2,P
2018-07-01,56634,M,1,L
2018-07-01,1265443113,M,2,P
2018-07-01,1265427876,M,1,P
2018-07-01,56834,M,1,L
2018-07-01,1265637573,M,1,P
2018-07-01,1265408454,M,1,P
2018-07-01,1265407100,M,1,P
2018-07-01,1255652921,M,3,P
2018-07-01,57003,M,1,L
2018-07-01,1255560884,M,1,P
2018-07-01,57119,M,1,L
2018-07-01,1255497152,M,5,P
2018-07-01,57508,M,1,L
2018-07-01,1265407787,M,8,P
2018-07-01,1356571541,M,3,P
2018-07-01,1356638894,M,7,P
2018-07-01,1356653653,M,1,P
2018-07-01,1467403006,M,3,P
2018-07-01,1457650848,M,1,P
2018-07-01,1457580334,M,3,P
2018-07-01,59007,M,1,L
2018-07-01,1457563728,M,1,P
2018-07-01,1457555641,M,2,P
2018-07-01,1457548307,M,1,P
2018-07-01,1457545709,M,1,P
2018-07-01,59012,M,1,L
2018-07-01,1457526535,M,2,P
2018-07-01,1457468852,M,1,P
2018-07-01,1457446718,M,1,P
2018-07-01,1457429680,M,1,P
2018-07-01,1457404279,M,1,P
2018-07-01,1457379422,M,1,P
2018-07-01,58912,M,1,L
2018-07-01,1467412122,M,1,P
2018-07-01,1467414292,M,3,P
2018-07-01,1467420760,M,1,P
2018-07-01,1477504223,M,2,P
2018-07-01,1467695460,M,1,P
2018-07-01,1467663856,M,1,P
2018-07-01,1467629113,M,1,P
2018-07-01,58691,M,2,L
2018-07-01,1467625327,M,3,P
2018-07-01,58698,M,2,L
2018-07-01,1457363236,M,1,P
2018-07-01,1467494385,M,1,P
2018-07-01,1467480731,M,2,P
2018-07-01,1467459263,M,2,P
2018-07-01,58718,M,3,L
2018-07-01,1467455386,M,2,P
2018-07-01,1467453951,M,1,P
2018-07-01,1467441352,M,4,P
2018-07-01,1467440016,M,7,P
2018-07-01,58701,M,4,L
2018-07-01,1477507416,M,3,P
2018-07-01,1457340390,M,3,P
2018-07-01,1457336976,M,1,P
2018-07-01,1447248844,M,1,P
2018-07-01,1447235486,M,1,P
2018-07-01,1447233689,M,2,P
2018-07-01,1447233549,M,4,P
2018-07-01,1437383551,M,1,P
2018-07-01,1437381191,M,1,P
2018-07-01,60363,M,2,L
2018-07-01,1437370947,M,3,P
2018-07-01,1437340668,M,4,P
2018-07-01,1437311958,M,1,P
2018-07-01,1437268174,M,1,P
2018-07-01,1437219987,M,1,P
2018-07-01,60374,M,1,L
2018-07-01,1437211372,M,2,P
2018-07-01,1437156197,M,1,P
2018-07-01,1447270087,M,2,P
2018-07-01,1447274501,M,1,P
2018-07-01,1447402896,M,2,P
2018-07-01,1447405899,M,1,P
2018-07-01,1457324055,M,1,P
2018-07-01,1457323404,M,2,P
2018-07-01,1457322232,M,1,P
2018-07-01,1457300303,M,3,P
2018-07-01,1447563812,M,2,P
2018-07-01,1447548722,M,1,P
2018-07-01,1447547500,M,4,P
2018-07-01,59301,M,1,L
2018-07-01,59691,M,1,L
2018-07-01,1447537865,M,1,P
2018-07-01,1447510037,M,1,P
2018-07-01,1447499710,M,1,P
2018-07-01,59868,M,2,L
2018-07-01,1447461579,M,1,P
2018-07-01,1447447933,M,2,P
2018-07-01,59880,M,1,L
2018-07-01,1447542006,M,1,P
2018-07-01,60390,M,1,L
2018-07-01,58666,M,1,L
2018-07-01,58611,M,3,L
2018-07-01,1508819095,M,1,P
2018-07-01,1508813098,M,2,P
2018-07-01,57520,M,1,L
2018-07-01,57526,M,5,L
2018-07-01,1508187683,M,3,P
2018-07-01,1508152471,M,1,P
2018-07-01,1508121518,M,1,P
2018-07-01,1508094160,M,2,P
2018-07-01,1508090051,M,1,P
2018-07-01,57549,M,3,L
2018-07-01,1497986863,M,2,P
2018-07-01,57556,M,2,L
2018-07-01,1497986129,M,2,P
2018-07-01,1497973119,M,3,P
2018-07-01,1497937668,M,2,P
2018-07-01,1508829177,M,2,P
2018-07-01,57428,M,2,L
2018-07-01,1508836412,M,2,P
2018-07-01,57207,M,1,L
2018-07-01,56739,M,1,L
2018-07-01,1518166677,M,2,P
2018-07-01,1518164425,M,3,P
2018-07-01,1518155357,M,2,P
2018-07-01,56919,M,1,L
2018-07-01,1518101708,M,1,P
2018-07-01,56989,M,3,L
2018-07-01,57628,M,4,L
2018-07-01,1518067859,M,1,P
2018-07-01,1518030022,M,1,P
2018-07-01,1518028505,M,1,P
2018-07-01,1518007707,M,1,P
2018-07-01,1508899139,M,5,P
2018-07-01,1508889338,M,4,P
2018-07-01,1508887829,M,1,P
2018-07-01,1508870544,M,2,P
2018-07-01,1518032820,M,1,P
2018-07-01,1477518827,M,1,P
2018-07-01,1497883565,M,1,P
2018-07-01,57639,M,1,L
2018-07-01,1487618328,M,1,P
2018-07-01,58144,M,1,L
2018-07-01,1487609319,M,2,P
2018-07-01,1487603817,M,1,P
2018-07-01,1477846236,M,1,P
2018-07-01,1477745800,M,2,P
2018-07-01,1477744316,M,1,P
2018-07-01,58489,M,1,L
2018-07-01,1477714608,M,1,P
2018-07-01,58514,M,1,L
2018-07-01,1477711901,M,1,P
2018-07-01,1477658862,M,1,P
2018-07-01,58539,M,1,L
2018-07-01,1477637312,M,2,P
2018-07-01,1477591709,M,3,P
2018-07-01,1487636379,M,1,P
2018-07-01,1487636478,M,2,P
2018-07-01,58125,M,4,L
2018-07-01,1487648846,M,1,P
2018-07-01,1497778229,M,1,P
2018-07-01,57864,M,2,L
2018-07-01,57893,M,3,L
2018-07-01,1487971081,M,2,P
2018-07-01,1487903472,M,1,P
2018-07-01,1487853941,M,2,P
2018-07-01,1487853479,M,1,P
2018-07-01,1497809990,M,1,P
2018-07-01,58066,M,1,L
2018-07-01,1487828646,M,1,P
2018-07-01,1487827531,M,2,P
2018-07-01,1487792065,M,1,P
2018-07-01,1487760716,M,5,P
2018-07-01,1487672291,M,1,P
2018-07-01,58090,M,1,L
2018-07-01,1487657508,M,1,P
2018-07-01,1487839270,M,6,P
2018-07-01,1437153392,M,7,P
2018-07-01,1437151347,M,2,P
2018-07-01,60456,M,4,L
2018-07-01,1386679959,M,5,P
2018-07-01,1376813279,M,2,P
2018-07-01,1376786517,M,1,P
2018-07-01,1376760991,M,2,P
2018-07-01,1376750562,M,1,P
2018-07-01,63674,M,2,L
2018-07-01,1376741603,M,4,P
2018-07-01,1376736736,M,1,P
2018-07-01,1376717330,M,1,P
2018-07-01,63746,M,673,L
2018-07-01,1376628974,M,1,P
2018-07-01,1376624924,M,1,P
2018-07-01,1376605501,M,2,P
2018-07-01,1376596346,M,1,P
2018-07-01,1376595603,M,1,P
2018-07-01,63626,M,1,L
2018-07-01,1386696490,M,1,P
2018-07-01,1386698041,M,1,P
2018-07-01,1386719060,M,1,P
2018-07-01,62710,M,5,L
2018-07-01,1396735585,M,1,P
2018-07-01,1396724399,M,1,P
2018-07-01,62744,M,1,L
2018-07-01,1396716114,M,1,P
2018-07-01,62785,M,1,L
2018-07-01,62862,M,2,L
2018-07-01,63815,M,3,L
2018-07-01,1396059812,M,1,P
2018-07-01,63100,M,1,L
2018-07-01,1396005369,M,14,P
2018-07-01,1386926236,M,2,P
2018-07-01,1386872695,M,1,P
2018-07-01,1386805307,M,1,P
2018-07-01,63101,M,1,L
2018-07-01,1386776961,M,1,P
2018-07-01,1396011755,M,1,P
2018-07-01,1396782827,M,1,P
2018-07-01,1376577130,M,3,P
2018-07-01,1376532499,M,2,P
2018-07-01,1366451098,M,1,P
2018-07-01,1366446726,M,2,P
2018-07-01,64448,M,3,L
2018-07-01,1366446320,M,3,P
2018-07-01,1366440604,M,1,P
2018-07-01,64462,M,2,L
2018-07-01,1366439457,M,1,P
2018-07-01,1366431017,M,1,P
2018-07-01,1366429490,M,1,P
2018-07-01,64595,M,4,L
2018-07-01,1366420713,M,4,P
2018-07-01,64638,M,2,L
2018-07-01,1366402992,M,7,P
2018-07-01,1356786727,M,1,P
2018-07-01,64708,M,2,L
2018-07-01,64329,M,3,L
2018-07-01,1366473118,M,1,P
2018-07-01,1366478240,M,1,P
2018-07-01,1366492563,M,2,P
2018-07-01,63972,M,3,L
2018-07-01,64047,M,3,L
2018-07-01,1376520254,M,1,P
2018-07-01,1376511774,M,2,P
2018-07-01,1376507855,M,1,P
2018-07-01,64082,M,1,L
2018-07-01,1376507384,M,1,P
2018-07-01,1376561225,M,2,P
2018-07-01,64103,M,3,L
2018-07-01,1366687519,M,2,P
2018-07-01,1366639031,M,1,P
2018-07-01,1366637563,M,3,P
2018-07-01,1366629719,M,2,P
2018-07-01,1366588295,M,1,P
2018-07-01,64256,M,1,L
2018-07-01,1366514754,M,5,P
2018-07-01,1366741191,M,2,P
2018-07-01,1396783122,M,1,P
2018-07-01,62550,M,7,L
2018-07-01,1396810834,M,1,P
2018-07-01,1417994047,M,1,P
2018-07-01,1417926072,M,2,P
2018-07-01,1417922865,M,1,P
2018-07-01,1417916537,M,1,P
2018-07-01,1417916073,M,1,P
2018-07-01,61341,M,1,L
2018-07-01,1417908468,M,1,P
2018-07-01,1417903154,M,3,P
2018-07-01,1417900374,M,1,P
2018-07-01,1417248360,M,1,P
2018-07-01,1417243593,M,3,P
2018-07-01,1417214420,M,1,P
2018-07-01,1417193376,M,1,P
2018-07-01,1417163999,M,1,P
2018-07-01,1417162108,M,3,P
2018-07-01,1427006782,M,1,P
2018-07-01,1427007657,M,4,P
2018-07-01,1427008622,M,1,P
2018-07-01,1427010685,M,4,P
2018-07-01,1437144029,M,1,P
2018-07-01,60527,M,5,L
2018-07-01,1437100773,M,2,P
2018-07-01,1427339134,M,4,P
2018-07-01,1427323823,M,6,P
2018-07-01,1427292812,M,1,P
2018-07-01,60646,M,1,L
2018-07-01,61594,M,2,L
2018-07-01,60709,M,2,L
2018-07-01,1427067024,M,2,P
2018-07-01,1427047745,M,1,P
2018-07-01,1427041599,M,1,P
2018-07-01,1427030303,M,2,P
2018-07-01,1427027713,M,1,P
2018-07-01,1427011048,M,1,P
2018-07-01,60914,M,11,L
2018-07-01,1427079128,M,4,P
2018-07-01,1417137365,M,7,P
2018-07-01,1417121591,M,3,P
2018-07-01,61764,M,2,L
2018-07-01,62303,M,1,L
2018-07-01,1407815525,M,1,P
2018-07-01,1407802671,M,2,P
2018-07-01,1407174782,M,2,P
2018-07-01,62374,M,1,L
2018-07-01,1407087455,M,2,P
2018-07-01,62458,M,1,L
2018-07-01,1407816176,M,4,P
2018-07-01,1407086127,M,1,P
2018-07-01,1407040884,M,1,P
2018-07-01,1407032097,M,1,P
2018-07-01,1396987574,M,2,P
2018-07-01,1396954392,M,3,P
2018-07-01,62504,M,3,L
2018-07-01,1396829404,M,3,P
2018-07-01,1396816864,M,1,P
2018-07-01,1407055700,M,1,P
2018-07-01,1215126156,M,2,P
2018-07-01,1407827231,M,5,P
2018-07-01,1407841521,M,3,P
2018-07-01,1417100306,M,3,P
2018-07-01,61877,M,1,L
2018-07-01,1417060054,M,1,P
2018-07-01,61879,M,2,L
2018-07-01,1417047283,M,2,P
2018-07-01,1417038910,M,1,P
2018-07-01,61902,M,2,L
2018-07-01,1407838170,M,1,P
2018-07-01,1417031238,M,3,P
2018-07-01,1407965775,M,1,P
2018-07-01,1407903826,M,3,P
2018-07-01,62080,M,2,L
2018-07-01,1407896947,M,1,P
2018-07-01,1407893555,M,3,P
2018-07-01,1407854979,M,2,P
2018-07-01,1407852700,M,1,P
2018-07-01,1407966377,M,1,P
2018-07-01,1023055761,C,2,P
2018-07-01,1215083811,M,2,P
2018-07-01,1215066980,M,2,P
2018-07-01,1518968643,C,9,P
2018-07-01,1013995646,M,3,P
2018-07-01,1013990829,M,5,P
2018-07-01,1013988021,M,1,P
2018-07-01,1013978279,M,1,P
2018-07-01,1013969765,M,2,P
2018-07-01,1528296837,C,3,P
2018-07-01,1013960384,M,1,P
2018-07-01,1013957190,M,1,P
2018-07-01,1013949551,M,3,P
2018-07-01,1538197181,C,1,P
2018-07-01,1013913730,M,2,P
2018-07-01,1013911593,M,1,P
2018-07-01,1013905074,M,4,P
2018-07-01,1013904358,M,17,P
2018-07-01,1023015674,M,2,P
2018-07-01,1023016631,M,1,P
2018-07-01,1518922814,C,1,P
2018-07-01,1023025434,M,1,P
2018-07-01,1033179098,M,2,P
2018-07-01,1033156534,M,4,P
2018-07-01,1033142351,M,3,P
2018-07-01,1508048299,C,4,P
2018-07-01,1033133426,M,1,P
2018-07-01,1033118229,M,1,P
2018-07-01,1033115761,M,1,P
2018-07-01,1558325894,C,7,P
2018-07-01,1033107156,M,2,P
2018-07-01,1023213089,M,4,P
2018-07-01,1023149697,M,2,P
2018-07-01,1023130341,M,1,P
2018-07-01,1508890286,C,7,P
2018-07-01,1023113727,M,1,P
2018-07-01,1023109444,M,1,P
2018-07-01,1508913468,C,3,P
2018-07-01,1508865551,C,7,P
2018-07-01,1497935316,C,3,P
2018-07-01,1013216357,M,1,P
2018-07-01,1558562793,C,12,P
2018-07-01,1003097114,M,2,P
2018-07-01,1588671085,C,2,P
2018-07-01,1003089814,M,3,P
2018-07-01,1003055302,M,2,P
2018-07-01,1003031691,M,1,P
2018-07-01,1588814404,C,4,P
2018-07-01,1992813828,M,1,P
2018-07-01,1992783377,M,3,P
2018-07-01,1619034311,C,4,P
2018-07-01,1982855326,M,1,P
2018-07-01,1982661989,M,3,P
2018-07-01,1629053384,C,6,P
2018-07-01,1982643474,M,2,P
2018-07-01,1972721348,M,2,P
2018-07-01,1639176027,C,10,P
2018-07-01,1003100603,M,1,P
2018-07-01,1003128752,M,4,P
2018-07-01,1003136458,M,1,P
2018-07-01,1003182064,M,1,P
2018-07-01,1003980947,M,1,P
2018-07-01,1003964586,M,1,P
2018-07-01,1003957788,M,2,P
2018-07-01,1568404101,C,2,P
2018-07-01,1003954637,M,1,P
2018-07-01,1003927559,M,1,P
2018-07-01,1003888074,M,1,P
2018-07-01,1013086420,M,1,P
2018-07-01,1568448942,C,4,P
2018-07-01,1003879024,M,1,P
2018-07-01,1003875295,M,1,P
2018-07-01,1003857269,M,1,P
2018-07-01,1588619142,C,8,P
2018-07-01,1003850769,M,2,P
2018-07-01,1003828823,M,1,P
2018-07-01,1588670707,C,5,P
2018-07-01,1003883562,M,3,P
2018-07-01,1962799775,M,1,P
2018-07-01,1033182019,M,1,P
2018-07-01,1033184338,M,1,P
2018-07-01,1366439689,C,5,P
2018-07-01,1053413500,M,1,P
2018-07-01,1053397513,M,1,P
2018-07-01,1053387795,M,2,P
2018-07-01,1376599340,C,2,P
2018-07-01,1053384685,M,2,P
2018-07-01,1053380410,M,1,P
2018-07-01,1053379776,M,3,P
2018-07-01,1376713727,C,15,P
2018-07-01,1053366237,M,1,P
2018-07-01,1053357053,M,1,P
2018-07-01,1053355701,M,1,P
2018-07-01,1053350140,M,1,P
2018-07-01,1053339267,M,1,P
2018-07-01,1376740050,C,8,P
2018-07-01,1053425637,M,1,P
2018-07-01,1053450767,M,1,P
2018-07-01,1366416976,C,5,P
2018-07-01,1053623421,M,3,P
2018-07-01,1063526648,M,1,P
2018-07-01,1356312466,C,16,P
2018-07-01,1063518959,M,1,P
2018-07-01,1063513224,M,2,P
2018-07-01,1063496479,M,1,P
2018-07-01,1356341994,C,4,P
2018-07-01,1063489961,M,1,P
2018-07-01,1053318717,M,2,P
2018-07-01,1063461689,M,4,P
2018-07-01,1063449080,M,2,P
2018-07-01,1063436731,M,2,P
2018-07-01,1063435071,M,1,P
2018-07-01,1063417764,M,1,P
2018-07-01,1356526883,C,5,P
2018-07-01,1063406411,M,1,P
2018-07-01,1063404085,M,5,P
2018-07-01,1356399281,C,7,P
2018-07-01,1033182787,M,1,P
2018-07-01,1053310847,M,2,P
2018-07-01,1043560691,M,3,P
2018-07-01,1447201405,C,13,P
2018-07-01,1043207251,M,1,P
2018-07-01,1447236542,C,4,P
2018-07-01,1144223298,C,1,P
2018-07-01,1457315434,C,3,P
2018-07-01,1033300157,M,2,P
2018-07-01,1467627653,C,4,P
2018-07-01,1033266994,M,1,P
2018-07-01,1033232723,M,2,P
2018-07-01,1033230271,M,1,P
2018-07-01,1033228671,M,2,P
2018-07-01,1033214812,M,4,P
2018-07-01,1497726137,C,3,P
2018-07-01,1033189584,M,2,P
2018-07-01,1033189246,M,1,P
2018-07-01,1043266174,M,1,P
2018-07-01,1043267354,M,4,P
2018-07-01,1043274525,M,1,P
2018-07-01,1417991746,C,5,P
2018-07-01,1386631901,C,1,P
2018-07-01,1043541576,M,1,P
2018-07-01,1043533755,M,1,P
2018-07-01,1043509797,M,1,P
2018-07-01,1043509755,M,1,P
2018-07-01,1043492184,M,9,P
2018-07-01,1386750149,C,1,P
2018-07-01,1043655723,M,1,P
2018-07-01,1043477441,M,1,P
2018-07-01,1396709895,C,3,P
2018-07-01,1043375025,M,4,P
2018-07-01,1043300288,M,1,P
2018-07-01,1043298805,M,1,P
2018-07-01,1043296676,M,3,P
2018-07-01,1043280670,M,2,P
2018-07-01,1043274889,M,1,P
2018-07-01,1043427636,M,1,P
2018-07-01,1063537645,M,4,P
2018-07-01,1962593731,M,1,P
2018-07-01,1962405266,M,2,P
2018-07-01,1669475927,M,3,P
2018-07-01,1669400784,M,1,P
2018-07-01,1659572261,M,2,P
2018-07-01,1659558666,M,3,P
2018-07-01,1659534170,M,4,P
2018-07-01,1659483550,M,1,P
2018-07-01,1992993760,C,7,P
2018-07-01,1659422608,M,1,P
2018-07-01,1659343358,M,2,P
2018-07-01,1659313559,M,1,P
2018-07-01,1003031212,C,1,P
2018-07-01,1003087768,C,3,P
2018-07-01,1649376385,M,1,P
2018-07-01,1003127135,C,4,P
2018-07-01,1639270440,M,2,P
2018-07-01,1992759096,C,3,P
2018-07-01,1669512273,M,1,P
2018-07-01,1669572608,M,2,P
2018-07-01,1669577797,M,1,P
2018-07-01,1942418900,C,3,P
2018-07-01,1700893252,M,2,P
2018-07-01,1952331654,C,4,P
2018-07-01,1700857315,M,1,P
2018-07-01,1700850666,M,3,P
2018-07-01,1699821009,M,1,P
2018-07-01,1952344848,C,5,P
2018-07-01,1003808288,C,2,P
2018-07-01,1699096388,M,1,P
2018-07-01,1689827883,M,3,P
2018-07-01,1689779209,M,1,P
2018-07-01,1689668949,M,3,P
2018-07-01,1962453092,C,6,P
2018-07-01,1972564268,C,22,P
2018-07-01,1679504393,M,1,P
2018-07-01,1669583431,M,2,P
2018-07-01,1952398158,C,6,P
2018-07-01,1710912175,M,1,P
2018-07-01,1639188766,M,1,P
2018-07-01,1639178742,M,3,P
2018-07-01,1538374962,M,3,P
2018-07-01,1538289731,M,2,P
2018-07-01,1013913730,C,5,P
2018-07-01,1538112701,M,2,P
2018-07-01,1528320975,M,2,P
2018-07-01,1023003761,C,18,P
2018-07-01,1528105616,M,1,P
2018-07-01,1528084852,M,2,P
2018-07-01,1528022324,M,2,P
2018-07-01,1023025434,C,2,P
2018-07-01,1528001542,M,1,P
2018-07-01,1518974948,M,1,P
2018-07-01,1518283845,M,1,P
2018-07-01,1023034261,C,4,P
2018-07-01,1508916792,M,2,P
2018-07-01,1548207814,M,6,P
2018-07-01,1013905074,C,2,P
2018-07-01,1558384966,M,1,P
2018-07-01,1568434876,M,1,P
2018-07-01,1639149545,M,2,P
2018-07-01,1003852732,C,3,P
2018-07-01,1003882432,C,3,P
2018-07-01,1619945649,M,1,P
2018-07-01,1619938941,M,3,P
2018-07-01,1619903218,M,2,P
2018-07-01,1003893546,C,4,P
2018-07-01,1639182785,M,3,P
2018-07-01,1609976612,M,1,P
2018-07-01,1598870594,M,2,P
2018-07-01,1013124312,C,20,P
2018-07-01,1588715916,M,2,P
2018-07-01,1013154962,C,9,P
2018-07-01,1578550679,M,1,P
2018-07-01,1568843092,M,2,P
2018-07-01,1568519411,M,1,P
2018-07-01,1013094382,C,3,P
2018-07-01,1962507657,M,3,P
2018-07-01,1942293956,C,8,P
2018-07-01,1720273949,M,2,P
2018-07-01,1710914098,C,6,P
2018-07-01,1891888947,M,2,P
2018-07-01,1881854255,M,1,P
2018-07-01,1720164775,C,11,P
2018-07-01,1881816346,M,2,P
2018-07-01,1881813202,M,1,P
2018-07-01,1881812519,M,2,P
2018-07-01,1881805166,M,1,P
2018-07-01,1881803344,M,2,P
2018-07-01,1881702595,M,2,P
2018-07-01,1730178658,C,10,P
2018-07-01,1881639821,M,1,P
2018-07-01,1881635118,M,1,P
2018-07-01,1871767152,M,4,P
2018-07-01,1740381763,C,25,P
2018-07-01,1902855109,M,1,P
2018-07-01,1700872710,C,6,P
2018-07-01,1912168535,M,2,P
2018-07-01,1912183765,M,2,P
2018-07-01,1952526972,M,4,P
2018-07-01,1649279712,C,7,P
2018-07-01,1942434774,M,1,P
2018-07-01,1942391784,M,2,P
2018-07-01,1649405473,C,3,P
2018-07-01,1942305677,M,4,P
2018-07-01,1942209234,M,1,P
2018-07-01,1740414465,C,13,P
2018-07-01,1932161155,M,2,P
2018-07-01,1689650723,C,7,P
2018-07-01,1922330844,M,1,P
2018-07-01,1689675647,C,1,P
2018-07-01,1922079904,M,3,P
2018-07-01,1922001064,M,1,P
2018-07-01,1912350596,M,2,P
2018-07-01,1912194283,M,1,P
2018-07-01,1932139136,M,1,P
2018-07-01,1720056823,M,1,P
2018-07-01,1861506065,M,1,P
2018-07-01,1861449233,M,1,P
2018-07-01,1770548679,M,1,P
2018-07-01,1760595227,M,1,P
2018-07-01,1912976325,C,3,P
2018-07-01,1932100906,C,9,P
2018-07-01,1750590931,M,1,P
2018-07-01,1750581641,M,2,P
2018-07-01,1750372900,M,1,P
2018-07-01,1750357299,M,1,P
2018-07-01,1750353256,M,1,P
2018-07-01,1932184876,C,2,P
2018-07-01,1740341726,M,1,P
2018-07-01,1740279173,M,4,P
2018-07-01,1942258751,C,6,P
2018-07-01,1730185935,M,3,P
2018-07-01,1730157371,M,2,P
2018-07-01,1902874514,C,10,P
2018-07-01,1780612507,M,1,P
2018-07-01,1780618850,M,2,P
2018-07-01,1780816025,M,2,P
2018-07-01,1750303905,C,10,P
2018-07-01,1790765337,C,11,P
2018-07-01,1801943980,C,1,P
2018-07-01,1841243060,M,1,P
2018-07-01,1831178698,M,1,P
2018-07-01,1831143775,M,2,P
2018-07-01,1811187909,C,14,P
2018-07-01,1861463895,M,4,P
2018-07-01,1831106178,M,1,P
2018-07-01,1821057050,M,1,P
